#PARAMS:size=561,delta_q=4
Step,Time,Average Temperature,Kinetic,Potential
22100,3015,689.27,49.9823,-1960.91
22200,3030,689.02,49.9642,-1960.59
22300,3045,691.029,50.1099,-1960.49
22400,3060,695.057,50.402,-1960.49
22500,3075,685.233,49.6896,-1959.49
22600,3090,702.057,50.9096,-1960.39
22700,3105,692.559,50.2208,-1959.39
22800,3120,707.26,51.2868,-1960.2
22900,3135,695.257,50.4165,-1959
23000,3150,702.469,50.9394,-1959.26
23100,3165,697.857,50.605,-1958.57
23200,3180,686.724,49.7977,-1957.51
23300,3195,682.595,49.4983,-1956.89
23400,3210,677.129,49.1019,-1956.2
23500,3225,684.141,49.6104,-1956.43
23600,3240,686.255,49.7637,-1956.28
23700,3255,691.389,50.136,-1956.38
23800,3270,692.003,50.1805,-1956.17
23900,3285,667.721,48.4197,-1954.05
24000,3300,707.221,51.284,-1956.65
24100,3315,697.718,50.5949,-1955.68
24200,3330,704.24,51.0679,-1955.87
24300,3345,712.574,51.6722,-1956.22
24400,3360,718.562,52.1064,-1956.37
24500,3375,705.833,51.1833,-1955.11
24600,3390,700.81,50.8192,-1954.44
24700,3405,704.327,51.0742,-1954.42
24800,3420,702.527,50.9436,-1953.97
24900,3435,702.506,50.9421,-1953.64
25000,3450,715.055,51.8521,-1954.27
25100,3465,716.813,51.9796,-1954.11
25200,3480,716.002,51.9208,-1953.79
25300,3495,707.259,51.2868,-1952.82
25400,3510,710.636,51.5317,-1952.76
25500,3525,719.446,52.1705,-1953.08
25600,3540,699.975,50.7586,-1951.34
25700,3555,675.431,48.9788,-1949.2
25800,3570,693.383,50.2806,-1950.24
25900,3585,711.366,51.5846,-1951.28
26000,3600,711.864,51.6207,-1951.04
26100,3615,689.44,49.9947,-1949.09
26200,3630,693.561,50.2935,-1949.1
26300,3645,697.294,50.5642,-1949.13
26400,3660,690.631,50.081,-1948.33
26500,3675,685.537,49.7116,-1947.61
26600,3690,696.402,50.4995,-1948.12
26700,3705,683.859,49.59,-1946.9
26800,3720,681.006,49.383,-1946.41
26900,3735,686.373,49.7723,-1946.51
27000,3750,695.293,50.4191,-1946.9
27100,3765,694.298,50.3469,-1946.49
27200,3780,696.231,50.4871,-1946.34
27300,3795,705.889,51.1874,-1946.75
27400,3810,714.91,51.8416,-1947.15
27500,3825,698.433,50.6468,-1945.62
27600,3840,708.74,51.3942,-1946.1
27700,3855,702.619,50.9503,-1945.35
27800,3870,711.128,51.5674,-1945.7
27900,3885,697.569,50.5841,-1944.41
28000,3900,702.678,50.9546,-1944.45
28100,3915,692.977,50.2512,-1943.45
28200,3930,701.523,50.8708,-1943.82
28300,3945,680.848,49.3716,-1941.98
28400,3960,695.819,50.4572,-1942.73
28500,3975,698.516,50.6528,-1942.68
28600,3990,703.713,51.0296,-1942.75
28700,4005,696.928,50.5377,-1941.96
28800,4020,683.059,49.5319,-1940.65
28900,4035,710.057,51.4897,-1942.35
29000,4050,701.15,50.8438,-1941.35
29100,4065,708.722,51.3929,-1941.62
29200,4080,726.48,52.6806,-1942.61
29300,4095,735.476,53.333,-1943
29400,4110,717.831,52.0534,-1941.42
29500,4125,723.199,52.4427,-1941.47
29600,4140,735.14,53.3086,-1942.11
29700,4155,730.869,52.9988,-1941.54
29800,4170,718.059,52.07,-1940.29
29900,4185,719.333,52.1624,-1940.06
30000,4200,724.587,52.5433,-1940.16
30100,4215,725.194,52.5874,-1939.93
30200,4230,725.261,52.5922,-1939.62
30300,4245,737.12,53.4522,-1940.21
30400,4260,739.293,53.6097,-1940.06
30500,4275,742.529,53.8444,-1940.01
30600,4290,738.634,53.5619,-1939.43
30700,4305,726.734,52.699,-1938.22
30800,4320,735.899,53.3636,-1938.57
30900,4335,742.688,53.8559,-1938.78
31000,4350,740.786,53.718,-1938.3
31100,4365,731.064,53.013,-1937.33
31200,4380,745.008,54.0242,-1938.05
31300,4395,742.054,53.8099,-1937.55
31400,4410,746.495,54.132,-1937.6
31500,4425,758.078,54.9719,-1938.08
31600,4440,746.852,54.1578,-1936.95
31700,4455,773.297,56.0755,-1938.64
31800,4470,749.641,54.3601,-1936.56
31900,4485,732.452,53.1136,-1934.98
32000,4500,735.807,53.3569,-1934.94
32100,4515,742.522,53.8439,-1935.13
32200,4530,759.999,55.1112,-1936.14
32300,4545,767.457,55.6521,-1936.34
32400,4560,758.218,54.982,-1935.38
32500,4575,763.463,55.3624,-1935.45
32600,4590,759.227,55.0553,-1934.9
32700,4605,775.107,56.2068,-1935.78
32800,4620,779.867,56.5519,-1935.84
32900,4635,772.747,56.0357,-1934.97
33000,4650,771.254,55.9274,-1934.57
33100,4665,749.384,54.3415,-1932.68
33200,4680,790.776,57.343,-1935.44
33300,4695,762.902,55.3217,-1933.08
33400,4710,787.003,57.0694,-1934.57
33500,4725,781.369,56.6608,-1933.87
33600,4740,783.879,56.8428,-1933.76
33700,4755,770.964,55.9064,-1932.5
33800,4770,792.709,57.4832,-1933.81
33900,4785,775.955,56.2683,-1932.29
34000,4800,796.57,57.7632,-1933.5
34100,4815,801.429,58.1155,-1933.55
34200,4830,792.138,57.4418,-1932.57
34300,4845,785.387,56.9522,-1931.79
34400,4860,806.344,58.4719,-1932.98
34500,4875,805.134,58.3841,-1932.61
34600,4890,792.655,57.4793,-1931.44
34700,4905,768.41,55.7211,-1929.37
34800,4920,776.025,56.2734,-1929.63
34900,4935,799.644,57.9861,-1931.07
35000,4950,802.503,58.1934,-1930.94
35100,4965,795.171,57.6617,-1930.1
35200,4980,791.221,57.3753,-1929.5
35300,4995,787.595,57.1123,-1928.95
35400,5010,799.535,57.9782,-1929.55
35500,5025,786.562,57.0374,-1928.27
35600,5040,798.676,57.9159,-1928.84
35700,5055,805.978,58.4454,-1929.07
35800,5070,796.934,57.7896,-1928.11
35900,5085,802.68,58.2062,-1928.29
36000,5100,817.071,59.2498,-1929
36100,5115,813.347,58.9797,-1928.45
36200,5130,806.569,58.4882,-1927.66
36300,5145,836.878,60.6861,-1929.58
36400,5160,825.731,59.8778,-1928.46
36500,5175,819.722,59.442,-1927.75
36600,5190,813.404,58.9839,-1926.96
36700,5205,835.361,60.5761,-1928.29
36800,5220,815.011,59.1004,-1926.45
36900,5235,822.064,59.6119,-1926.67
37000,5250,826.592,59.9402,-1926.73
37100,5265,821.905,59.6003,-1926.07
37200,5280,811.547,58.8492,-1925.04
37300,5295,790.533,57.3254,-1923.18
37400,5310,834.454,60.5103,-1926.14
37500,5325,837.741,60.7487,-1926.02
37600,5340,853.912,61.9213,-1926.95
37700,5355,830.409,60.217,-1924.92
37800,5370,864.755,62.7076,-1927.2
37900,5385,850.88,61.7014,-1925.92
38000,5400,848.902,61.558,-1925.39
38100,5415,836.063,60.627,-1924.18
38200,5430,853.578,61.8971,-1925.17
38300,5445,845.844,61.3362,-1924.32
38400,5460,831.094,60.2666,-1922.92
38500,5475,850.88,61.7015,-1924.07
38600,5490,847.936,61.4879,-1923.55
38700,5505,867.986,62.9419,-1924.73
38800,5520,865.606,62.7693,-1924.22
38900,5535,827.065,59.9745,-1921.08
39000,5550,862.554,62.548,-1923.4
39100,5565,866.641,62.8443,-1923.41
39200,5580,877.868,63.6585,-1923.96
39300,5595,852.47,61.8168,-1921.81
39400,5610,861.235,62.4523,-1922.14
39500,5625,867.48,62.9052,-1922.33
39600,5640,855.929,62.0676,-1921.14
39700,5655,871.237,63.1776,-1922.02
39800,5670,866.489,62.8333,-1921.32
39900,5685,880.346,63.8382,-1922.06
40000,5700,867.151,62.8813,-1920.77
40100,5715,862.31,62.5303,-1920.08
40200,5730,888.434,64.4247,-1921.75
40300,5745,872.903,63.2984,-1920.29
40400,5760,865.005,62.7257,-1919.37
40500,5775,870.85,63.1496,-1919.54
40600,5790,872.183,63.2463,-1919.35
40700,5805,889.943,64.5341,-1920.32
