#PARAMS:size=10179,delta_q=4,eq_steps=8000
Step,Cycle,Time,Average Temperature,Kinetic,Potential
54500,465,6975,994.782,1308.87,-35274.8
54600,466,6990,990.283,1302.95,-35263.4
54700,467,7005,994.397,1308.37,-35263.4
54800,468,7020,988.283,1300.32,-35249.6
54900,469,7035,997.487,1312.43,-35256.7
55000,470,7050,999.515,1315.1,-35253.9
55100,471,7065,1011.51,1330.88,-35265
55200,472,7080,1002.39,1318.88,-35247
55300,473,7095,1002.42,1318.92,-35241.8
55400,474,7110,1003.95,1320.93,-35238.5
55500,475,7125,1004.88,1322.16,-35234.5
55600,476,7140,1006.91,1324.82,-35231.7
55700,477,7155,1014.03,1334.2,-35235.9
55800,478,7170,998.516,1313.79,-35209.4
55900,479,7185,1017.59,1338.88,-35229.8
56000,480,7200,1012.22,1331.82,-35217.3
56100,481,7215,1015.55,1336.19,-35216.5
56200,482,7230,1016.2,1337.05,-35211.9
56300,483,7245,1016.4,1337.32,-35206.7
56400,484,7260,1023.57,1346.75,-35211
56500,485,7275,1011.55,1330.94,-35189.3
56600,486,7290,1026.91,1351.14,-35204.8
56700,487,7305,1023.36,1346.47,-35194.2
56800,488,7320,1028.09,1352.7,-35195.4
56900,489,7335,1024.84,1348.43,-35185.6
57000,490,7350,1027.54,1351.98,-35183.9
57100,491,7365,1035.14,1361.97,-35188.6
57200,492,7380,1029.95,1355.15,-35176.3
57300,493,7395,1039.65,1367.91,-35184.1
57400,494,7410,1032.29,1358.22,-35168.8
57500,495,7425,1038.82,1366.82,-35172.3
57600,496,7440,1040.94,1369.6,-35169.4
57700,497,7455,1041.03,1369.72,-35164.4
57800,498,7470,1045.1,1375.07,-35164.7
57900,499,7485,1036.53,1363.8,-35147.5
